ctime,relname,pid,mode,granted
1415066075.11076,pg_locks,63812,AccessShareLock,t
1415066075.11076,pg_stat_all_indexes,63810,AccessShareLock,t
1415066075.11076,pg_stat_all_tables,63811,AccessShareLock,t
1415066075.11076,pg_stat_database,63808,AccessShareLock,t
1415066075.11076,pg_statio_all_indexes,63810,AccessShareLock,t
1415066075.11076,pg_statio_all_tables,63811,AccessShareLock,t
1415066135.11305,lineitem,63864,AccessShareLock,t
1415066135.11305,lineitem_l_orderkey_idx,63864,AccessShareLock,t
1415066135.11305,lineitem_l_orderkey_idx_l_returnflag,63864,AccessShareLock,t
1415066135.11305,lineitem_l_orderkey_idx_part1,63864,AccessShareLock,t
1415066135.11305,lineitem_l_orderkey_idx_part2,63864,AccessShareLock,t
1415066135.11305,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,63864,AccessShareLock,t
1415066135.11305,lineitem_l_partkey_l_quantity_l_shipmode_idx,63864,AccessShareLock,t
1415066135.11305,lineitem_l_shipdate_l_suppkey__idx,63864,AccessShareLock,t
1415066135.11305,nation,63864,AccessShareLock,t
1415066135.11305,orders,63864,AccessShareLock,t
1415066135.11305,orders_o_orderdate_o_orderkey_idx,63864,AccessShareLock,t
1415066135.11305,orders_o_orderkey_o_orderdate_idx,63864,AccessShareLock,t
1415066135.11305,part,63864,AccessShareLock,t
1415066135.11305,part_p_container_p_brand_p_partkey_idx,63864,AccessShareLock,t
1415066135.11305,part_p_name_idx,63864,AccessShareLock,t
1415066135.11305,part_p_size_idx,63864,AccessShareLock,t
1415066135.11305,part_p_type_p_partkey_idx,63864,AccessShareLock,t
1415066135.11305,partsupp,63864,AccessShareLock,t
1415066135.11305,partsupp_ps_suppkey_idx,63864,AccessShareLock,t
1415066135.11305,pg_locks,63879,AccessShareLock,t
1415066135.11305,pg_stat_activity,63882,AccessShareLock,t
1415066135.11305,pg_stat_all_indexes,63880,AccessShareLock,t
1415066135.11305,pg_stat_database,63883,AccessShareLock,t
1415066135.11305,pg_statio_all_indexes,63880,AccessShareLock,t
1415066135.11305,pg_statio_all_tables,63881,AccessShareLock,t
1415066135.11305,pk_lineitem,63864,AccessShareLock,t
